Specie,Kingdom,Role,Degree,Sum(connections strength),Networks presence
Macropis steironematis,Animals,Pollinator,24,24,1
Mallota illinoensis,Animals,Pollinator,9,9,1
Mallota posticata,Animals,Pollinator,20,20,2
Megachile 6-dentata,Animals,Pollinator,5,5,1
Megachile addenda,Animals,Pollinator,6,6,1
Megachile generosa,Animals,Pollinator,23,23,1
Megachile mendica,Animals,Pollinator,15,15,1
Megachile oligolege,Animals,Pollinator,6,6,1
Megachile petulans,Animals,Pollinator,1,1,1
Megachile strophostylis,Animals,Pollinator,3,3,1
Megilla maculata,Animals,Pollinator,11,11,1
Melanostoma mellinum,Animals,Pollinator,2,2,8
Melanotus communis,Animals,Pollinator,9,9,1
Melissodes agilis,Animals,Pollinator,50,50,1
Melissodes autumnalis,Animals,Pollinator,30,30,1
Melissodes cnici,Animals,Pollinator,18,18,1
Melissodes coloradensis,Animals,Pollinator,1,1,1
Melissodes comptoides,Animals,Pollinator,3,3,1
Melissodes coreopsis,Animals,Pollinator,3,3,1
Melissodes oligolege,Animals,Pollinator,5,5,1
Melissodes pallida,Animals,Pollinator,10,10,1
Melissodes simillima,Animals,Pollinator,12,12,1
Melissodes vernoniana,Animals,Pollinator,13,13,1
Mellota cimbiciformis,Animals,Pollinator,2,2,1
Melyris cribrata,Animals,Pollinator,3,3,1
Meromyza americana,Animals,Pollinator,39,39,1
Mesogramma geminata,Animals,Pollinator,7,7,1
Mesogramma polita,Animals,Pollinator,36,36,1
Methoca stygia,Animals,Pollinator,1,1,1
Metopia leucocephala,Animals,Pollinator,4,4,1
Metopius polycinctorius,Animals,Pollinator,12,12,1
Metopius terminalis,Animals,Pollinator,10,10,1
Metoposarcophaga pachyprocta,Animals,Pollinator,7,7,1
Microbracon tortricicola,Animals,Pollinator,78,78,1
Microchrysa polita,Animals,Pollinator,9,9,1
Microdus simillimus,Animals,Pollinator,1,1,1
Microplitis croceipes,Animals,Pollinator,10,10,1
Microplitis gortynae,Animals,Pollinator,3,3,1
Microstelis lateralis,Animals,Pollinator,17,17,1
Midas clavatus,Animals,Pollinator,2,2,1
Midas tibialis,Animals,Pollinator,7,7,1
Milesia ornata,Animals,Pollinator,21,21,1
Milichiella lucidula,Animals,Pollinator,2,2,1
Mimesa cressonii,Animals,Pollinator,1,1,1
Molorchus bimaculatus,Animals,Pollinator,1,1,1
Monilosmia canadensis,Animals,Pollinator,1,1,1
Monobia 4-dens,Animals,Pollinator,2,2,1
Monochrysis parvula,Animals,Pollinator,1,1,1
Mordella 8-punctata,Animals,Pollinator,46,46,1
Mordella melaena,Animals,Pollinator,11,11,2
Mordella scutellaris,Animals,Pollinator,15,15,1
Mordella triloba,Animals,Pollinator,1,1,1
Mordellistena aspersa,Animals,Pollinator,30,30,1
Mordellistena biplagiata,Animals,Pollinator,17,17,1
Mordellistena comata,Animals,Pollinator,70,70,1
Mordellistena grammica,Animals,Pollinator,3,3,1
Mordellistena lutea,Animals,Pollinator,13,13,1
Mordellistena ornata,Animals,Pollinator,13,13,1
Mordellistena pubescens,Animals,Pollinator,9,9,1
Morellia micans,Animals,Pollinator,54,54,1
Musca domestica,Animals,Pollinator,12,12,26
Mutilla hexagona,Animals,Pollinator,2,2,1
Mutilla scrupea,Animals,Pollinator,5,5,1
Mydaea diruta,Animals,Pollinator,28,28,1
Mydaea socialis,Animals,Pollinator,1,1,1
Myiolepta nigra,Animals,Pollinator,2,2,1
Myiolepta strigilata,Animals,Pollinator,1,1,1
Myiolepta varipes,Animals,Pollinator,7,7,1
Myocera cremides,Animals,Pollinator,4,4,1
Myodites fasciatus,Animals,Pollinator,9,9,1
Myopa pilosa,Animals,Pollinator,1,1,1
Myospila meditabunda,Animals,Pollinator,22,22,1
Myrmosa unicolor,Animals,Pollinator,9,9,1
Nathalis iole,Animals,Pollinator,8,8,2
Nematus vertebratus,Animals,Pollinator,17,17,1
Nemognatha vittigera,Animals,Pollinator,2,2,1
Nemopoda minuta,Animals,Pollinator,1,1,1
Nemotelus glaber,Animals,Pollinator,10,10,1
Neofischeria flava,Animals,Pollinator,1,1,1
Neotrypetes barbatus,Animals,Pollinator,48,48,1
Neotrypetes productus,Animals,Pollinator,1,1,1
Neotrypetes truncatus,Animals,Pollinator,3,3,1
Nomada cressonii,Animals,Pollinator,29,29,1
Nomada denticulata,Animals,Pollinator,19,19,1
Nomada illinoensis,Animals,Pollinator,10,10,1
Nomada parva,Animals,Pollinator,7,7,1
Nomada salicis,Animals,Pollinator,8,8,1
Nomada simplex,Animals,Pollinator,1,1,1
Nothus varians,Animals,Pollinator,5,5,1
Notiphila unicolor,Animals,Pollinator,1,1,1
Notoglossa cressonii,Animals,Pollinator,6,6,1
Notoglossa emarginata,Animals,Pollinator,26,26,1
Notoglossa inornata,Animals,Pollinator,50,50,1
Notogonidea argentata,Animals,Pollinator,37,37,1
Notozus hyalinus,Animals,Pollinator,45,45,1
Nysson plagiatus,Animals,Pollinator,34,34,1
Ochthera lauta,Animals,Pollinator,5,5,1
Ochthera predaceous,Animals,Pollinator,39,39,1
Ocyptera argentea,Animals,Pollinator,2,2,1
Ocyptera dosiades,Animals,Pollinator,1,1,1
Ocyptera lata,Animals,Pollinator,28,28,1
Ocyptera nigra,Animals,Pollinator,33,33,1
Ocyptera tenuis,Animals,Pollinator,8,8,1
Odontalictus ligatus,Animals,Pollinator,49,49,1
Odontalictus nigrirostris,Animals,Pollinator,2,2,1
Odontomyia cincta,Animals,Pollinator,1,1,1
Odontomyia pubescens,Animals,Pollinator,1,1,1
Oligotropus campanulae,Animals,Pollinator,5,5,1
Oligotropus oligolege,Animals,Pollinator,3,3,1
Onthophagus pennsylvanicus,Animals,Pollinator,86,86,1
Opandrena dubia,Animals,Pollinator,1,1,1
Opandrena miserabilis,Animals,Pollinator,70,70,1
Opandrena serotina,Animals,Pollinator,4,4,1
Opandrena zizae,Animals,Pollinator,1,1,1
Ophion bifoveolatum,Animals,Pollinator,7,7,1
Ophyra leucostoma ,Animals,Pollinator,34,34,2
Opius fuscipennis,Animals,Pollinator,1,1,1
Opsidia gonioides,Animals,Pollinator,3,3,1
Orgilus rileyi,Animals,Pollinator,22,22,1
Orphilus glabratus,Animals,Pollinator,11,11,1
Ortholomus longiceps,Animals,Pollinator,6,6,1
Orthoneura nitida,Animals,Pollinator,9,9,1
Orthoneura pictipennis,Animals,Pollinator,1,1,1
Oscinis coxendix,Animals,Pollinator,151,151,1
Oscinis trigramma,Animals,Pollinator,17,17,1
Osmia atriventris,Animals,Pollinator,13,13,2
Osmia collinsiae,Animals,Pollinator,3,3,1
Osmia illinoensis,Animals,Pollinator,2,2,1
Oxacis thoracica,Animals,Pollinator,5,5,1
Oxybelus 4-notatus,Animals,Pollinator,9,9,1
Oxystoglossa similis,Animals,Pollinator,5,5,1
Pachybrachys atomarius,Animals,Pollinator,2,2,1
Pachymeria pudica,Animals,Pollinator,16,16,1
Pachyneuron mesograptae,Animals,Pollinator,32,32,1
Pachyophthalmus floridensis,Animals,Pollinator,8,8,1
Pachyophthalmus signatus,Animals,Pollinator,65,65,1
Padabrus tomentosus,Animals,Pollinator,11,11,1
Palmodes dimidiata,Animals,Pollinator,4,4,1
Pamphila dion,Animals,Pollinator,5,5,1
Pamphila hobomok,Animals,Pollinator,1,1,1
Panzeria radicum,Animals,Pollinator,14,14,2
Papilio asterias,Animals,Pollinator,4,4,1
Paradidyma singularis,Animals,Pollinator,14,14,1
Paralictus cephalicus,Animals,Pollinator,3,3,1
Paralictus platyparius,Animals,Pollinator,10,10,1
Paralictus simplex,Animals,Pollinator,4,4,1
Parandrena andrenoides,Animals,Pollinator,61,61,1
Paranomia nortonii,Animals,Pollinator,4,4,1
Parempis clausa,Animals,Pollinator,1,1,1
Peleteria robusta,Animals,Pollinator,41,41,2
Pentaria trifasciata,Animals,Pollinator,19,19,1
Peponapis pruinosa,Animals,Pollinator,8,8,1
Perdita 8-maculata,Animals,Pollinator,27,27,1
Perditella boltoniae,Animals,Pollinator,3,3,1
Perditella oligolege,Animals,Pollinator,1,1,1
Perilampus fulvicornis,Animals,Pollinator,32,32,1
Perilampus platygaster,Animals,Pollinator,21,21,1
Phasioclista metallica,Animals,Pollinator,2,2,1
Philampelus pandorus,Animals,Pollinator,15,15,1
Philanthus politus,Animals,Pollinator,1,1,1
Philanthus punctatus,Animals,Pollinator,2,2,1
Philanthus ventilabris,Animals,Pollinator,9,9,1
Pholisora catullus,Animals,Pollinator,9,9,1
Pholisora hayhurstii,Animals,Pollinator,8,8,1
Phor integer,Animals,Pollinator,74,74,1
Phora fungicola,Animals,Pollinator,23,23,1
Phoramia terraenovae,Animals,Pollinator,5,5,1
Phorantha asteris,Animals,Pollinator,4,4,1
Phorantha humeralis,Animals,Pollinator,1,1,1
Phorantha magna,Animals,Pollinator,17,17,1
Phorantha pruinosa,Animals,Pollinator,9,9,1
Phorantha purpurascens,Animals,Pollinator,11,11,1
Phorantha robertsonii,Animals,Pollinator,10,10,1
Phorbia cinerella,Animals,Pollinator,46,46,1
Phormia regina,Animals,Pollinator,34,34,2
Phormia terraenovae,Animals,Pollinator,1,1,2
Photinus pyralis,Animals,Pollinator,35,35,1
Phthiria aldrichi,Animals,Pollinator,1,1,1
Phthiria cincta,Animals,Pollinator,8,8,1
Phthiria sulphurea,Animals,Pollinator,7,7,1
Phyciodes tharos,Animals,Pollinator,25,25,1
Phygadeuon vulgaris,Animals,Pollinator,8,8,1
Phymata wolffii,Animals,Pollinator,1,1,1
Physocephala texana,Animals,Pollinator,22,22,1
Physocephala tibialis,Animals,Pollinator,9,9,1
Phyto clesides,Animals,Pollinator,36,36,1
Phytocoris scrupeus,Animals,Pollinator,30,30,1
Phytomyza palpalis,Animals,Pollinator,14,14,1
Pimpla notanda,Animals,Pollinator,2,2,1
Pimpla notiva,Animals,Pollinator,15,15,1
Piophila casei,Animals,Pollinator,1,1,1
Pipiza femoralis,Animals,Pollinator,25,25,1
Pipiza festiva,Animals,Pollinator,5,5,1
Pipiza pistica,Animals,Pollinator,8,8,1
Pipiza pubescens,Animals,Pollinator,1,1,1
Pipiza pulchella,Animals,Pollinator,13,13,1
Plagiognathus obscurus,Animals,Pollinator,1,1,1
Plagiotoma obliqua,Animals,Pollinator,25,25,1
Planiceps feralis,Animals,Pollinator,12,12,1
Planiceps niger,Animals,Pollinator,8,8,1
Plusia precationis,Animals,Pollinator,11,11,1
Plusia simplex,Animals,Pollinator,1,1,1
Podabrus brunnicollis,Animals,Pollinator,5,5,1
Podabrus rugulosus,Animals,Pollinator,1,1,1
Podabrus tomentosus,Animals,Pollinator,6,6,1
Podisus spinosus,Animals,Pollinator,7,7,1
Poecilopompilus interruptus,Animals,Pollinator,31,31,1
Poecilopompilus navus,Animals,Pollinator,2,2,1
Polidea americana,Animals,Pollinator,3,3,1
Polidea areos,Animals,Pollinator,1,1,1
Polistes annularis,Animals,Pollinator,6,6,1
Polistes pallipes,Animals,Pollinator,5,5,1
Polistes rubiginosus,Animals,Pollinator,3,3,1
Polistes variatus,Animals,Pollinator,26,26,1
Pollenia rudis,Animals,Pollinator,5,5,4
Polyblastus citripes,Animals,Pollinator,1,1,1
Polygonia interrogationis,Animals,Pollinator,7,7,1
Polysphincta slossinae,Animals,Pollinator,60,60,1
Pompiloides americanus,Animals,Pollinator,18,18,1
Pompiloides divisus,Animals,Pollinator,5,5,1
Pompiloides marginatus,Animals,Pollinator,1,1,1
Pompiloides subviolaceus,Animals,Pollinator,21,21,1
Pontia protodice,Animals,Pollinator,22,22,1
Porizon albipennis,Animals,Pollinator,32,32,1
Porizon conotracheli,Animals,Pollinator,2,2,1
Priocnemoides terminatus,Animals,Pollinator,18,18,1
Priocnemoides unifasciatus,Animals,Pollinator,17,17,1
Priononyx atrata,Animals,Pollinator,14,14,1
Priononyx thomae,Animals,Pollinator,3,3,1
Proboscimyia siphonina,Animals,Pollinator,1,1,1
Proclitus mellipes,Animals,Pollinator,2,2,1
Prosopis crataegi,Animals,Pollinator,10,10,1
Prosopis eulophi,Animals,Pollinator,9,9,1
Prosopis illinoensis,Animals,Pollinator,2,2,1
Prosopis nelumbonis,Animals,Pollinator,22,22,1
Prosopis pygmaea,Animals,Pollinator,4,4,1
Prosopis saniculae,Animals,Pollinator,2,2,1
Prosopis thaspii,Animals,Pollinator,49,49,1
Prosopis ziziae,Animals,Pollinator,3,3,1
Protocalliphora splendida,Animals,Pollinator,1,1,1
Protoparee celeus,Animals,Pollinator,10,10,1
Protothyreopus bigeminus,Animals,Pollinator,2,2,1
Protothyreopus rufifemur,Animals,Pollinator,21,21,1
Psammochares relativus,Animals,Pollinator,17,17,1
Psammochares scelestus,Animals,Pollinator,1,1,1
Psen tibialis,Animals,Pollinator,5,5,1
Pseudagenia mellipes,Animals,Pollinator,11,11,1
Pseudocrabro chrysargirus,Animals,Pollinator,3,3,1
Pseudomethoca canadensis,Animals,Pollinator,5,5,1
Pseudopanurgus albitarsis,Animals,Pollinator,4,4,1
Pseudopanurgus asteris,Animals,Pollinator,2,2,1
Pseudopanurgus compositarum,Animals,Pollinator,6,6,1
Pseudopanurgus labrosiformis,Animals,Pollinator,48,48,1
Pseudopanurgus labrosus,Animals,Pollinator,57,57,1
Pseudopanurgus rudbeckiae,Animals,Pollinator,2,2,1
Pseudopanurgus rugosus,Animals,Pollinator,1,1,1
Pseudoplisus divisus,Animals,Pollinator,7,7,1
Pseudoplisus phaleratus,Animals,Pollinator,4,4,1
Pseudosiobla excavata,Animals,Pollinator,24,24,1
Psilodora impatiens,Animals,Pollinator,1,1,1
Psilota buccata,Animals,Pollinator,4,4,1
Psithyrus laboriosus,Animals,Pollinator,2,2,1
Psithyrus variabilis,Animals,Pollinator,3,3,1
Psysocephala texana,Animals,Pollinator,7,7,1
Pterandrena aliciae,Animals,Pollinator,8,8,1
Pterandrena asteris,Animals,Pollinator,18,18,1
Pterandrena helianthi,Animals,Pollinator,30,30,1
Pterandrena krigiana,Animals,Pollinator,8,8,1
Pterandrena lauracea,Animals,Pollinator,1,1,1
Pterandrena pulchella,Animals,Pollinator,5,5,1
Pterandrena solidaginis,Animals,Pollinator,7,7,1
Pterochilus 5-fasciatus,Animals,Pollinator,3,3,1
Ptilandrena erigeniae,Animals,Pollinator,2,2,1
Ptilandrena g. maculati,Animals,Pollinator,18,18,1
Ptilandrena polemonii,Animals,Pollinator,6,6,1
Ptilodexia abdominalis,Animals,Pollinator,3,3,1
Pyractomena angulata,Animals,Pollinator,2,2,1
Pyrota mylabrina,Animals,Pollinator,3,3,1
Rhabdopterus picipes,Animals,Pollinator,3,3,1
Rhamphomyia gilvipilosa,Animals,Pollinator,34,34,1
Rhamphomyia irregularis,Animals,Pollinator,10,10,1
Rhamphomyia limbata,Animals,Pollinator,5,5,1
Rhamphomyia mutabilis,Animals,Pollinator,1,1,1
Rhamphomyia piligeronis,Animals,Pollinator,12,12,1
Rhamphomyia priapulus,Animals,Pollinator,21,21,1
Rhamphomyia rava,Animals,Pollinator,3,3,1
Rhingia nasica,Animals,Pollinator,14,14,1
Rhipiphorus dimidiatus,Animals,Pollinator,1,1,1
Rhipiphorus limbatus,Animals,Pollinator,74,74,1
Rhodobaenus 13-punctatus,Animals,Pollinator,2,2,1
Rhopalum pedicellatum,Animals,Pollinator,7,7,1
Rivellia 4-fasciata,Animals,Pollinator,10,10,1
Rivellia pallida,Animals,Pollinator,6,6,1
Rivellia viridulans,Animals,Pollinator,1,1,1
Robertsonomyia palpalis,Animals,Pollinator,14,14,1
Saparnopolius fulvus,Animals,Pollinator,56,56,1
Sapromyza longipennis,Animals,Pollinator,56,56,1
Sapromyza vulgaris,Animals,Pollinator,1,1,1
Sapyga centrata,Animals,Pollinator,69,69,1
Sarcophaga alcedo,Animals,Pollinator,3,3,1
Sarcophaga aldrichi,Animals,Pollinator,1,1,1
Sarcophaga assidua,Animals,Pollinator,19,19,1
Sarcophaga bullata,Animals,Pollinator,1,1,1
Sarcophaga dux sarracenioides,Animals,Pollinator,1,1,1
Sarcophaga haemorrhoidalis,Animals,Pollinator,6,6,1
Sarcophaga hunteri,Animals,Pollinator,13,13,1
Sarcophaga impar,Animals,Pollinator,3,3,1
Sarcophaga marginata,Animals,Pollinator,2,2,1
Sarcophaga sinuata,Animals,Pollinator,30,30,1
Sargus viridis,Animals,Pollinator,1,1,1
Sarogaster georgica,Animals,Pollinator,1,1,1
Sayapis pollicaris,Animals,Pollinator,25,25,1
Sayapis pugnata,Animals,Pollinator,2,2,1
Sayapis sayi,Animals,Pollinator,6,6,1
Scatophaga furcata,Animals,Pollinator,5,5,1
Scatopse pulicaria,Animals,Pollinator,102,102,1
Scenopinus nubillipes,Animals,Pollinator,76,76,1
Scepsis fulvicollis,Animals,Pollinator,13,13,1
Schinia jaguarina,Animals,Pollinator,1,1,1
Sciara atrata,Animals,Pollinator,16,16,1
Sciomyza humilis,Animals,Pollinator,7,7,1
Scolia nobilitata,Animals,Pollinator,99,99,1
Scotiptera parvicornis,Animals,Pollinator,5,5,1
Scymnus consobrinus,Animals,Pollinator,37,37,1
Senotainia trilineata,Animals,Pollinator,25,25,1
Seoptera colon,Animals,Pollinator,1,1,1
Sepsis violacea,Animals,Pollinator,9,9,1
Seracosomus silaceus,Animals,Pollinator,7,7,1
Seymnus terminatus,Animals,Pollinator,3,3,1
Silaon inerme,Animals,Pollinator,1,1,1
Simulium pecuarum,Animals,Pollinator,3,3,1
Sinea diadema,Animals,Pollinator,3,3,1
Siphona geniculata,Animals,Pollinator,34,34,1
Siphonella cinerea,Animals,Pollinator,1,1,1
Siphonella inquilina,Animals,Pollinator,43,43,1
Siphoplagia anomala,Animals,Pollinator,7,7,1
Siphoplagia flaccidirostris,Animals,Pollinator,1,1,1
Smicra debilis,Animals,Pollinator,18,18,1
Smicra torvina,Animals,Pollinator,30,30,1
Sophropompilus ingenuus,Animals,Pollinator,7,7,1
Spallanzania hesperidarum,Animals,Pollinator,157,157,1
Speyeria idalia,Animals,Pollinator,1,1,1
Sphaerophoria cylindrica,Animals,Pollinator,47,47,2
Sphecodes arvensis,Animals,Pollinator,12,12,1
Sphecodes heraclei,Animals,Pollinator,18,18,1
Sphecodes minor,Animals,Pollinator,13,13,1
Sphecodium cressonii,Animals,Pollinator,4,4,1
Sphecodium pimpinellae,Animals,Pollinator,62,62,1
Sphecodium smilacinae,Animals,Pollinator,16,16,1
Sphegina campanulata,Animals,Pollinator,1,1,1
Sphex gracilis,Animals,Pollinator,5,5,1
Sphex nigricans,Animals,Pollinator,4,4,1
Sphex procera,Animals,Pollinator,11,11,1
Sphex vulgaris,Animals,Pollinator,5,5,2
Sphinx eremitus,Animals,Pollinator,1,1,1
Spilomyia 4-fasciata,Animals,Pollinator,35,35,1
Spilomyia hamifera,Animals,Pollinator,1,1,1
Spilomyia longicornis,Animals,Pollinator,12,12,1
Stelidium trypetinum,Animals,Pollinator,4,4,1
Stictiella pictifrons,Animals,Pollinator,17,17,1
Stizus unicinctus,Animals,Pollinator,17,17,1
Stomoxys calcitrans,Animals,Pollinator,2,2,15
Strangalia famelica,Animals,Pollinator,49,49,1
Stratiomyia apicula,Animals,Pollinator,4,4,1
Stratiomyia discalis,Animals,Pollinator,2,2,1
Stratiomyia meigenii,Animals,Pollinator,5,5,1
Stratiomyia unilimbata,Animals,Pollinator,2,2,1
Strymon titus,Animals,Pollinator,5,5,1
Sturmia distincta,Animals,Pollinator,3,3,1
Sturmia fraudulenta,Animals,Pollinator,5,5,1
Sturmia inquinata,Animals,Pollinator,2,2,1
Sturmia nigrita,Animals,Pollinator,21,21,1
Stylogaster neglecta,Animals,Pollinator,3,3,1
Symmorphus debilis,Animals,Pollinator,1,1,1
Syntomopus americanus,Animals,Pollinator,61,61,1
Syrphus americanus,Animals,Pollinator,1,1,2
Syrphus arcuatus,Animals,Pollinator,5,5,1
Syrphus ribesii,Animals,Pollinator,6,6,7
Syrphus torvus,Animals,Pollinator,18,18,6
Systoechus vulgaris,Animals,Pollinator,15,15,2
Systogaster biannulata,Animals,Pollinator,7,7,1
Systropus macer,Animals,Pollinator,1,1,1
Tachina mella,Animals,Pollinator,23,23,1
Tachina rustica,Animals,Pollinator,5,5,1
Tachydromia pusilla,Animals,Pollinator,1,1,1
Tachysphex acutus,Animals,Pollinator,8,8,1
Tachysphex belfragei,Animals,Pollinator,3,3,1
Tachysphex tarsatus,Animals,Pollinator,1,1,1
Tachysphex terminatus,Animals,Pollinator,4,4,1
Tachytes distinctus,Animals,Pollinator,1,1,1
Tachytes harpax,Animals,Pollinator,13,13,1
Tachytes mandibularis,Animals,Pollinator,35,35,1
Tachytes obscurus,Animals,Pollinator,102,102,1
Tachytes pepticus,Animals,Pollinator,4,4,1
Tachytes sericatus,Animals,Pollinator,4,4,1
Tapinoma sessile,Animals,Pollinator,1,1,1
Teleas lineaticeps,Animals,Pollinator,26,26,1
Telephorus bilineatus,Animals,Pollinator,12,12,1
Telephorus flavipes,Animals,Pollinator,8,8,1
Tetanocera pictipes,Animals,Pollinator,10,10,1
Tetrachrysis caerulans,Animals,Pollinator,14,14,1
Tetrachrysis montana,Animals,Pollinator,15,15,1
Tetrachrysis nitidula,Animals,Pollinator,15,15,1
Tetrachrysis venusta,Animals,Pollinator,1,1,1
Tetralonia belfragei,Animals,Pollinator,31,31,1
Tetralonia dilecta,Animals,Pollinator,17,17,1
Tetralonia robertsonii,Animals,Pollinator,3,3,1
Tetralonia rosae,Animals,Pollinator,1,1,1
Teuchocnemis lituratus,Animals,Pollinator,5,5,1
Thanaos brizo,Animals,Pollinator,21,21,1
Thanaos juvenalis,Animals,Pollinator,19,19,1
Thanaos martialis,Animals,Pollinator,2,2,2
Thecla calanus,Animals,Pollinator,39,39,1
Thecla sylvinus,Animals,Pollinator,2,2,1
Themira putris,Animals,Pollinator,49,49,1
Therioplectes illotus,Animals,Pollinator,16,16,1
Thlipsogaster ater,Animals,Pollinator,7,7,1
Thorybes bathyllus,Animals,Pollinator,7,7,1
Tiphia clypeata,Animals,Pollinator,34,34,1
Tiphia illinoensis,Animals,Pollinator,23,23,1
Tiphia inornata,Animals,Pollinator,43,43,1
Tiphia robertsoni,Animals,Pollinator,1,1,1
Tiphia transversa,Animals,Pollinator,57,57,1
Tiphia vulgaris,Animals,Pollinator,11,11,1
Toxoneuron abdominale,Animals,Pollinator,2,2,1
Trachandrena claytoniae,Animals,Pollinator,3,3,1
Trachandrena crataegi,Animals,Pollinator,34,34,1
Trachandrena hippotes,Animals,Pollinator,4,4,1
Trachandrena mariae,Animals,Pollinator,1,1,1
Trachandrena nuda,Animals,Pollinator,14,14,1
Trachandrena obscura,Animals,Pollinator,17,17,1
Trachandrena oligolege,Animals,Pollinator,1,1,1
Trachandrena quintilis,Animals,Pollinator,17,17,1
Trachandrena spiraeana,Animals,Pollinator,71,71,1
Trichius affinis,Animals,Pollinator,31,31,2
Trichius piger,Animals,Pollinator,1,1,1
Trichophora ruficauda,Animals,Pollinator,8,8,1
Trichopoda pennipes,Animals,Pollinator,6,6,1
Triepeolus concavus,Animals,Pollinator,2,2,1
Triepeolus cressonii,Animals,Pollinator,67,67,1
Triepeolus donatus,Animals,Pollinator,95,95,1
Triepeolus helianthi,Animals,Pollinator,33,33,1
Triepeolus lunatus,Animals,Pollinator,1,1,1
Triepeolus micropygius,Animals,Pollinator,6,6,1
Triepeolus nevadensis,Animals,Pollinator,4,4,1
Triepeolus pennipes,Animals,Pollinator,37,37,1
Triepeolus remigatus,Animals,Pollinator,25,25,1
Triepeolus simplex,Animals,Pollinator,18,18,1
Trineura aterrima,Animals,Pollinator,55,55,1
Trirhabda tomentosa,Animals,Pollinator,1,1,1
Trirhoptrasema ashmeadi,Animals,Pollinator,9,9,1
Trochilus colubris,Animals,Pollinator,4,4,1
Trogus vulpinus,Animals,Pollinator,17,17,1
Tropidia albistylum,Animals,Pollinator,1,1,1
Tropidia quadrata,Animals,Pollinator,2,2,2
Trypeta finalis,Animals,Pollinator,1,1,1
Trypeta humilis,Animals,Pollinator,5,5,1
Trypeta solaris,Animals,Pollinator,2,2,1
Tryphon affinis,Animals,Pollinator,41,41,1
Trypoxylon clavatum,Animals,Pollinator,2,2,1
Trypoxylon tridentatum,Animals,Pollinator,8,8,1
Typocerus badius,Animals,Pollinator,14,14,1
Typocerus lugubris,Animals,Pollinator,59,59,1
Typocerus sinuatus,Animals,Pollinator,27,27,1
Typocerus velutinus,Animals,Pollinator,1,1,1
Uranotes melinus,Animals,Pollinator,4,4,1
Urosigalphus femoratus,Animals,Pollinator,100,100,1
Valgus canaliculatus,Animals,Pollinator,29,29,1
Vanessa atalanta ,Animals,Pollinator,8,8,3
Vanessa cardui ,Animals,Pollinator,2,2,3
Vanessa huntera,Animals,Pollinator,7,7,1
Verbenapis verbenae,Animals,Pollinator,2,2,1
Vespula maculata,Animals,Pollinator,2,2,1
Vespula vidua,Animals,Pollinator,1,1,1
Vipio robertsonii,Animals,Pollinator,71,71,1
Viviania lachnosternae,Animals,Pollinator,28,28,1
Volucella evecta,Animals,Pollinator,45,45,1
Volucella fasciata,Animals,Pollinator,1,1,1
Volucella vesiculosa,Animals,Pollinator,36,36,1
Winthemia 4-pustulata,Animals,Pollinator,1,1,1
Xanthidia nicippe,Animals,Pollinator,1,1,1
Xanthidium luteoloides,Animals,Pollinator,21,21,1
Xanthidium luteolum,Animals,Pollinator,3,3,1
Xanthogramma emarginata,Animals,Pollinator,1,1,1
Xanthogramma felix,Animals,Pollinator,66,66,1
Xanthomelana arcuata,Animals,Pollinator,21,21,1
Xanthosarus latimanus,Animals,Pollinator,4,4,1
Xenoglossa strenua,Animals,Pollinator,34,34,1
Xenoglossodes albata,Animals,Pollinator,14,14,1
Xestocrabro 6-maculatus,Animals,Pollinator,9,9,1
Xestocrabro texanus,Animals,Pollinator,15,15,1
Xestocrabro trifasciatus,Animals,Pollinator,3,3,1
Xyalosema armata,Animals,Pollinator,2,2,1
Xylota angustiventris,Animals,Pollinator,18,18,2
Xylota bicolor,Animals,Pollinator,15,15,1
Xylota fraudulosa,Animals,Pollinator,49,49,1
Zanysson aurinotus,Animals,Pollinator,11,11,1
Zanysson plesia,Animals,Pollinator,6,6,1
Zaodontomerus calcaratus,Animals,Pollinator,6,6,1
Zaperdita maura,Animals,Pollinator,6,6,1
Zendalia acolhuus,Animals,Pollinator,16,16,1
Zendalia zendaloides,Animals,Pollinator,1,1,1
Zerene caesonia,Animals,Pollinator,2,2,1
Zethus spinipes,Animals,Pollinator,7,7,1
Zodion fulvifrons,Animals,Pollinator,4,4,1
Zodion nanellum,Animals,Pollinator,9,9,1
Zodion obliquefasciatum,Animals,Pollinator,4,4,1
Abutilon theophrasti,Plants,Plant,37,37,1
Acer negundo,Plants,Plant,27,27,1
Acer saccharinum,Plants,Plant,35,35,1
Achillea millefolium,Plants,Plant,39,39,7
Actea alba,Plants,Plant,29,29,1
Actinomeris alternifolia,Plants,Plant,41,41,1
Aesculus glabra,Plants,Plant,31,31,1
Aesculus hippocastanum,Plants,Plant,31,31,1
Agastache nepetoides,Plants,Plant,35,35,1
Agastache scrophulariaefolia,Plants,Plant,35,35,1
Agrimonia striata,Plants,Plant,33,33,1
Alisma plantago aquatica,Plants,Plant,35,35,1
Amaranthus spinosus,Plants,Plant,34,34,1
Ambrosia trifida,Plants,Plant,47,47,1
Amelanchier canadensis,Plants,Plant,48,48,1
Ammannia coccinea,Plants,Plant,41,41,1
Amorpha canescens,Plants,Plant,24,24,1
Amorpha fruticosa,Plants,Plant,44,44,1
Amphicarpa pitcheri,Plants,Plant,28,28,1
Anemonella thalictroides,Plants,Plant,28,28,1
Anethum graveolens,Plants,Plant,36,36,1
Antennaria plantaginifolia,Plants,Plant,36,36,1
